Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCE06,2540.57475586,OUT017
FDE10,2043.50865416,OUT046
NCO55,1603.62040275,OUT046
FDZ13,794.41308003,OUT013
FDT50,1526.55715142,OUT017
FDH12,240.988168963,OUT010
FDD21,1926.27354503,OUT045
NCM05,4025.61006905,OUT013
FDK04,1030.18016778,OUT013
FDN33,1526.55715142,OUT017
NCM18,131.108704994,OUT010
DRC25,1446.3694618,OUT049
FDT47,1526.55715142,OUT017
FDD45,2790.95304999,OUT027
NCD07,1912.87998414,OUT018
NCY54,417.011959634,OUT010
FDL12,987.075623169,OUT049
FDL02,1578.36134331,OUT017
FDC60,1491.17538774,OUT035
FDR37,3017.73958825,OUT017
FDY16,3060.19150257,OUT017
FDU26,2009.45161657,OUT045
FDN24,968.971437211,OUT013
FDH44,2461.39834212,OUT013
FDE23,129.84813518,OUT010
FDW60,2840.31636221,OUT017
FDQ55,1926.27354503,OUT049
FDV32,1318.33628278,OUT027
FDV03,370.872965408,OUT010
FDY14,571.673601007,OUT010
NCL55,5873.87296054,OUT027
DRF25,655.460903899,OUT017
FDX03,676.778703011,OUT046
FDF40,3901.26560757,OUT045
FDX24,226.567279865,OUT010
FDA25,1578.36134331,OUT049
FDH21,2528.17073104,OUT018
FDB47,567.168834167,OUT010
FDT34,253.386351445,OUT019
FDS39,274.90598019,OUT010
NCU05,1364.74082575,OUT046
FDE02,1526.55715142,OUT049
FDL25,1512.00885681,OUT035
FDC50,1526.55715142,OUT049
FDZ32,1583.13459122,OUT049
FDV14,1457.05348112,OUT045
FDR07,1526.55715142,OUT045
FDB26,901.953885716,OUT049
NCR50,2465.20721492,OUT045
FDP01,2476.5745777,OUT018
FDH57,2043.50865416,OUT045
FDM60,995.91389754,OUT027
FDA45,2840.31636221,OUT017
FDU55,4062.76213736,OUT017
FDH40,1408.26538607,OUT035
FDG40,129.84813518,OUT019
FDT12,3783.53047145,OUT049
DRL59,889.878515871,OUT045
FDT47,1531.14800145,OUT018
FDI60,1044.15560979,OUT017
DRF51,992.417662629,OUT027
NCK31,754.824780358,OUT049
FDB08,2528.17073104,OUT045
FDM44,1573.90784056,OUT035
FDD46,2465.20721492,OUT018
FDR27,283.80684627,OUT019
FDV56,251.261834128,OUT010
FDM02,1451.74888183,OUT049
FDU45,1878.8375202,OUT018
FDZ10,2027.49101247,OUT017
NCK31,129.84813518,OUT010
FDR27,2047.92016795,OUT035
FDF33,1583.13459122,OUT013
FDJ36,1578.36134331,OUT046
FDP33,4001.20876102,OUT049
FDG17,3894.23901501,OUT046
FDG47,5873.87296054,OUT027
NCW29,2032.54282264,OUT046
DRH59,1073.30956849,OUT017
FDR32,3833.47418302,OUT017
FDP48,3039.89111829,OUT035
FDG17,3898.95294197,OUT035
DRJ59,655.460903899,OUT017
FDY48,2819.2445332,OUT027
FDB02,2840.31636221,OUT046
FDN10,275.541265508,OUT019
NCD55,659.375291134,OUT035
FDX34,2021.45091923,OUT013
FDZ38,2808.03811454,OUT045
DRF37,4046.69778654,OUT049
DRL47,278.896463799,OUT019
FDL27,1044.15560979,OUT035
NCP53,3862.25548915,OUT035
FDT03,469.760513195,OUT019
FDJ28,3060.19150257,OUT035
FDF40,3758.79712047,OUT018
FDA32,3700.42672773,OUT035
NCP02,919.38259471,OUT017
FDZ31,3060.19150257,OUT045
NCQ29,4011.24775265,OUT013
FDP57,242.317034171,OUT010
FDL32,2894.3964223,OUT027
DRB01,3060.19150257,OUT035
FDJ40,1609.07866862,OUT046
FDO24,2528.17073104,OUT018
FDO11,3715.37788699,OUT018
FDA56,2009.45161657,OUT035
FDF02,1578.36134331,OUT045
FDA10,2021.45091923,OUT013
NCI55,2021.45091923,OUT017
FDZ40,129.84813518,OUT010
FDV08,669.145220139,OUT049
FDN48,1536.26403811,OUT013
FDU57,2461.39834212,OUT017
DRF49,1912.87998414,OUT013
FDS02,3060.19150257,OUT035
FDS43,3060.19150257,OUT046
FDT16,4056.99275014,OUT013
FDX19,5873.87296054,OUT027
FDK15,1531.14800145,OUT046
DRA12,2053.24564496,OUT049
FDY35,723.124403553,OUT017
NCU42,2735.37849197,OUT013
FDD26,3060.19150257,OUT013
FDR11,2528.17073104,OUT018
NCP53,3871.84073462,OUT045
FDP34,2500.89568801,OUT045
NCV41,263.4416303,OUT019
FDN20,2682.67839539,OUT018
FDZ16,3060.19150257,OUT018
FDZ28,2027.49101247,OUT049
NCL55,4007.61403175,OUT013
NCJ17,1461.83306847,OUT046
FDT37,4015.57107743,OUT046
FDV51,2699.13250153,OUT049
FDZ28,2032.54282264,OUT035
FDN27,1936.95366462,OUT013
FDS14,379.727582121,OUT019
FDZ58,2021.45091923,OUT045
FDD46,2476.5745777,OUT046
FDJ03,731.895279049,OUT035
FDU03,439.017520096,OUT010
FDA33,4050.79267382,OUT027
NCW53,3060.19150257,OUT035
NCC55,651.964668989,OUT017
FDP52,571.304348924,OUT019
FDE39,2021.45091923,OUT049
FDB44,3704.0797128,OUT035
FDG59,698.705019772,OUT013
FDI05,1235.12566776,OUT013
FDF59,2032.54282264,OUT045
FDM39,440.771981273,OUT019
FDB14,1539.20719111,OUT013
NCS05,285.879632206,OUT019
DRJ35,997.312968955,OUT045
FDO31,178.222206369,OUT019
FDA31,2840.31636221,OUT046
FDX40,667.113534983,OUT049
FDW56,3060.19150257,OUT045
FDH09,766.196078387,OUT018
FDA52,421.076349593,OUT019
FDF20,527.909576683,OUT019
FDE40,1043.98473836,OUT046
NCU17,1541.53938052,OUT046
NCP14,1583.13459122,OUT035
FDN25,1230.80451734,OUT027
FDU39,946.948567052,OUT049
NCM05,4053.07075246,OUT017
FDU07,2461.39834212,OUT017
FDF28,2027.49101247,OUT049
FDR57,2528.17073104,OUT049
FDJ33,2021.45091923,OUT013
DRH23,919.38259471,OUT035
FDQ52,3985.31915685,OUT046
DRK13,3069.04475818,OUT035
FDP09,3677.67448965,OUT046
FDR08,2887.01074194,OUT027
FDV50,2021.45091923,OUT045
FDT13,3060.19150257,OUT049
FDJ27,2819.2445332,OUT027
FDH21,2510.61394921,OUT046
FDW14,2571.39554137,OUT027
FDL52,667.113534983,OUT049
FDW28,3069.04475818,OUT017
FDL40,1526.55715142,OUT049
FDE24,2053.24564496,OUT046
FDX35,3774.45003168,OUT049
FDP46,1465.57894504,OUT017
FDX56,3432.24993806,OUT045
FDQ45,3060.19150257,OUT049
FDK50,4219.24983315,OUT027
FDY26,3677.67448965,OUT045
FDQ09,1912.87998414,OUT017
FDN39,2729.41639231,OUT049
FDP13,657.492589055,OUT017
FDR51,2461.39834212,OUT013
FDZ49,571.673601007,OUT010
FDL28,3645.5820408,OUT018
FDZ10,2027.49101247,OUT035
FDK38,2461.39834212,OUT013
DRL49,3206.15380434,OUT027
FDR15,2476.5745777,OUT013
FDQ24,4011.38932598,OUT035
FDD56,2870.37938996,OUT013
NCR42,665.319829505,OUT046
FDH52,1046.05325569,OUT045
FDH57,283.80684627,OUT019
FDR15,376.157525444,OUT010
FDJ34,2027.49101247,OUT035
FDW37,1515.15925752,OUT035
FDQ23,1564.24978384,OUT018
FDP34,2528.17073104,OUT013
FDE04,4780.70082466,OUT027
FDC48,1345.05088974,OUT045
FDA47,380.483781741,OUT019
FDI35,2987.03964082,OUT018
NCV05,2486.75846462,OUT013
FDR28,2540.57475586,OUT045
FDH31,1531.14800145,OUT017
FDP59,252.057486237,OUT019
FDS19,1311.39529923,OUT018
FDM60,664.231066761,OUT045
FDJ44,2840.31636221,OUT018
DRH51,1457.05348112,OUT017
DRC25,1446.3694618,OUT017
DRE25,1537.6284887,OUT013
NCX05,1926.27354503,OUT049
FDR11,2528.17073104,OUT017
DRP47,3985.31915685,OUT045
DRC49,346.578108333,OUT019
FDQ47,992.417662629,OUT027
FDL20,1685.79512134,OUT013
FDM34,2043.50865416,OUT035
NCN55,3889.46467801,OUT013
FDD41,1578.36134331,OUT035
FDE52,1491.17538774,OUT049
NCT18,424.749873407,OUT019
FDJ32,990.759615182,OUT018
FDE16,3677.67448965,OUT046
FDZ09,2550.27402874,OUT045
DRZ11,2021.45091923,OUT046
FDK41,1451.74888183,OUT049
FDE56,996.283156125,OUT049
FDH34,3060.19150257,OUT013
DRI49,1462.89202108,OUT013
DRI59,3794.54857393,OUT046
DRC36,2840.31636221,OUT049
FDS15,252.057486237,OUT019
FDI07,3060.19150257,OUT018
FDZ15,1953.95905419,OUT018
NCX41,5873.87296054,OUT027
NCO29,387.070028758,OUT019
FDF57,2709.92835295,OUT013
FDI33,1495.28990749,OUT035
DRJ47,2840.31636221,OUT049
FDB34,1467.2124885,OUT046
FDY22,3206.15380434,OUT027
DRL11,2528.17073104,OUT017
FDY46,3060.19150257,OUT035
FDG17,3882.70230766,OUT013
FDE52,1473.15270224,OUT018
DRP47,5873.87296054,OUT027
FDO01,270.922797703,OUT010
FDL09,2735.37849197,OUT046
FDR57,2523.08277097,OUT013
DRD37,731.895279049,OUT035
FDQ36,995.91389754,OUT027
FDL33,3069.04475818,OUT049
FDL48,736.751054676,OUT045
FDL28,3828.37392554,OUT049
NCN29,741.708837116,OUT046
FDO13,2581.13405076,OUT035
FDB38,2528.17073104,OUT045
FDI36,3060.19150257,OUT035
FDI58,1512.00885681,OUT035
FDH22,2032.54282264,OUT018
FDQ27,1578.36134331,OUT013
FDT33,2586.04176018,OUT046
FDC56,1965.36670328,OUT045
FDF14,2476.5745777,OUT046
FDQ39,3060.19150257,OUT017
NCM43,2568.78694867,OUT017
FDS46,2009.45161657,OUT035
FDI22,3617.97995644,OUT049
NCE43,2762.10244729,OUT045
FDZ36,494.723629832,OUT010
FDR13,273.481704324,OUT019
FDP46,1491.18392485,OUT018
FDW56,512.355384649,OUT019
FDB40,2461.39834212,OUT017
FDM28,2944.94491286,OUT018
FDV49,4042.32804651,OUT013
NCS53,2500.89568801,OUT018
FDO03,3807.29883093,OUT049
FDT15,3060.19150257,OUT035
FDD33,3810.08085242,OUT049
FDX13,4023.07480386,OUT017
FDH60,3069.04475818,OUT013
DRH51,1467.2124885,OUT046
NCL07,669.145220139,OUT049
FDW51,3668.89215079,OUT045
FDF21,491.756055552,OUT019
FDH26,285.879632206,OUT019
FDJ03,745.948096307,OUT049
FDU35,1526.55715142,OUT017
DRL01,3619.03916246,OUT018
FDE59,658.703146695,OUT045
FDI60,1044.15560979,OUT035
DRH39,1335.0513332,OUT035
FDK36,740.006307684,OUT049
FDN52,1446.3694618,OUT045
FDU12,4053.97979849,OUT017
NCT05,5873.87296054,OUT027
FDS37,2916.14390504,OUT027
FDK24,730.012576969,OUT017
DRF36,3060.19150257,OUT013
FDN46,242.317034171,OUT010
NCN06,2540.57475586,OUT045
FDD59,1348.53862778,OUT035
FDM14,1603.62040275,OUT045
FDO10,934.871387861,OUT018
FDU35,1536.80522826,OUT013
NCA30,3060.19150257,OUT018
NCO41,1526.55715142,OUT049
FDI24,2840.31636221,OUT046
FDZ16,3060.19150257,OUT046
FDV47,1431.27493554,OUT046
FDV16,658.703146695,OUT045
FDZ22,1403.62398161,OUT035
FDO20,570.751775771,OUT010
FDW38,1001.81384857,OUT013
FDW52,2568.78694867,OUT045
FDT43,129.84813518,OUT019
NCS29,4029.67742186,OUT045
NCC31,2476.5745777,OUT017
FDA21,3060.19150257,OUT017
FDQ55,1926.27354503,OUT046
NCE54,1227.13023665,OUT049
FDD45,1526.55715142,OUT017
NCP17,1044.15560979,OUT017
FDR47,3060.19150257,OUT035
DRM35,2870.37938996,OUT013
FDR47,513.172233405,OUT019
FDX19,572.22617416,OUT010
FDV22,4114.35348258,OUT027
FDQ46,2887.01074194,OUT027
DRO47,1708.64449049,OUT045
FDB44,566.933343637,OUT010
FDN02,562.91318159,OUT010
FDW10,2840.31636221,OUT045
FDJ41,572.359935713,OUT019
FDM50,971.006636223,OUT046
FDW10,2870.37938996,OUT035
FDY48,1578.36134331,OUT049
NCE30,5873.87296054,OUT027
FDO04,919.38259471,OUT045
FDQ26,129.84813518,OUT010
NCX29,2461.39834212,OUT018
FDE39,1936.95366462,OUT046
NCR54,5729.77894414,OUT027
NCP55,1230.80451734,OUT027
FDX22,3701.06782026,OUT017
FDI05,1076.62675281,OUT035
FDC51,3007.38304769,OUT027
FDC10,1965.36670328,OUT013
FDJ46,2840.31636221,OUT045
FDV10,129.84813518,OUT010
FDX12,5873.87296054,OUT027
FDL43,170.035310022,OUT019
DRB13,3060.19150257,OUT046
FDF59,3007.38304769,OUT027
FDT35,2699.13250153,OUT049
NCJ19,919.38259471,OUT035
FDT35,2735.37849197,OUT018
FDI48,741.708837116,OUT046
DRC24,363.36512024,OUT019
NCZ05,1578.36134331,OUT017
FDJ57,3060.19150257,OUT049
FDX11,3055.63843563,OUT017
FDE09,1665.77895158,OUT035
NCK06,2009.45161657,OUT049
DRE37,3060.19150257,OUT017
FDV56,1583.13459122,OUT046
FDY43,2682.67839539,OUT017
FDV35,2476.5745777,OUT013
FDF05,571.99068363,OUT019
FDA36,3060.19150257,OUT035
FDS13,5873.87296054,OUT027
FDU47,2053.24564496,OUT013
FDI36,514.144004499,OUT010
FDH48,1467.2124885,OUT046
FDZ14,2021.45091923,OUT013
FDS46,2021.45091923,OUT013
FDE21,1936.95366462,OUT017
FDA26,3740.63189415,OUT049
FDV12,1531.14800145,OUT046
FDL46,274.810569533,OUT019
FDN57,2085.17055629,OUT013
NCJ18,1936.95366462,OUT017
FDO36,2972.74614773,OUT045
FDX55,3515.3922979,OUT018
FDT25,276.815244141,OUT019
FDD16,1109.0450268,OUT049
NCX18,3060.19150257,OUT013
NCG55,1921.51242868,OUT018
NCV18,1412.76990209,OUT049
NCS18,1583.13459122,OUT035
FDC37,1583.13459122,OUT045
FDE47,2021.45091923,OUT046
DRG49,571.673601007,OUT019
FDC39,3485.3464988,OUT049
FDH24,378.685658276,OUT019
FDV39,5825.85763117,OUT027
NCL17,2122.40591845,OUT045
NCY53,1902.92277459,OUT035
FDH52,1189.50058299,OUT013
NCD19,928.865022096,OUT018
FDI44,1277.22307866,OUT046
DRD49,5873.87296054,OUT027
FDN08,1965.36670328,OUT035
FDO20,5873.87296054,OUT027
FDY02,4025.00649034,OUT046
FDX23,1522.14914427,OUT045
FDX01,1926.27354503,OUT017
FDH20,2790.95304999,OUT027
NCX41,3707.95537163,OUT017
FDD21,2900.48143042,OUT027
DRH11,129.84813518,OUT019
DRE60,3579.63383331,OUT018
FDB10,3884.85689048,OUT013
FDH38,1936.95366462,OUT013
NCL07,655.460903899,OUT018
FDD48,1902.92277459,OUT046
NCT54,2780.88881081,OUT027
FDF32,5825.85763117,OUT027
DRH51,1465.57894504,OUT045
DRG03,2476.5745777,OUT035
NCY42,292.261469537,OUT019
FDH32,1526.55715142,OUT017
NCJ06,2980.4375586,OUT027
FDH47,2790.95304999,OUT027
FDZ08,1419.7827204,OUT018
FDK16,1526.55715142,OUT017
DRG01,1236.04070086,OUT018
NCM53,2819.2445332,OUT027
NCB07,3069.04475818,OUT035
NCZ06,3980.34169891,OUT035
FDU48,2043.50865416,OUT049
NCB55,1237.09804589,OUT027
FDP15,4031.23679478,OUT013
FDF17,3060.19150257,OUT046
NCN06,2568.78694867,OUT049
DRM48,653.755204418,OUT018
FDH10,3060.19150257,OUT046
FDC60,1473.15270224,OUT018
FDE35,934.871387861,OUT018
DRI23,2540.57475586,OUT013
NCR38,3971.56041915,OUT013
FDP04,1017.18963481,OUT035
NCW17,2043.50865416,OUT045
FDX34,2021.45091923,OUT017
NCK53,1526.55715142,OUT045
NCO54,129.84813518,OUT010
NCH55,2027.49101247,OUT046
FDT44,2916.14390504,OUT027
DRG49,3886.76966046,OUT046
FDX46,129.84813518,OUT010
DRG36,2793.80064536,OUT049
FDU37,1382.04587928,OUT049
FDK10,3017.73958825,OUT049
DRF37,5873.87296054,OUT027
FDC44,1794.39332021,OUT035
FDP15,4028.990858,OUT046
FDZ27,1052.62974679,OUT027
FDY22,312.911972444,OUT019
DRG51,2581.13405076,OUT035
FDN58,3806.68262935,OUT045
FDW01,2476.5745777,OUT049
FDX24,1522.14914427,OUT018
FDO51,657.492589055,OUT017
FDJ52,4219.24983315,OUT027
NCY06,272.737528996,OUT010
FDE20,2703.82241446,OUT018
FDT23,161.209822944,OUT010
FDQ51,741.708837116,OUT046
FDE35,1026.09682053,OUT046
FDB46,3664.82479799,OUT013
NCG19,3787.342855,OUT035
NCL06,3846.75163466,OUT018
FDT36,129.84813518,OUT019
FDC56,2021.45091923,OUT049
FDJ26,3668.89215079,OUT049
FDZ59,2709.92835295,OUT017
FDV11,4459.33931706,OUT027
FDR13,262.412387051,OUT010
FDI15,3846.14536232,OUT018
FDF47,3563.17443782,OUT018
NCB54,285.135711478,OUT019
NCK19,5695.06232101,OUT027
FDX16,2461.39834212,OUT017
FDL50,2027.49101247,OUT045
NCE31,653.847371068,OUT035
DRJ01,2528.17073104,OUT049
FDE22,2528.17073104,OUT013
FDY20,227.193099151,OUT019
NCO14,670.162020201,OUT045
NCR50,2461.39834212,OUT017
DRM47,3060.19150257,OUT017
FDO27,228.87371303,OUT010
FDJ20,3007.38304769,OUT027
NCX17,3824.5013941,OUT013
FDG59,663.617300072,OUT049
FDD52,1603.62040275,OUT045
FDO48,3774.18203262,OUT017
FDC59,131.108704994,OUT019
FDS15,1583.13459122,OUT018
FDB47,3678.32375744,OUT035
FDV14,215.580062829,OUT019
FDB27,3060.19150257,OUT013
FDA35,2021.45091923,OUT035
FDN51,3867.53427129,OUT018
FDO39,457.473081138,OUT019
FDB28,3069.04475818,OUT049
DRJ25,741.708837116,OUT046
FDH46,2819.2445332,OUT027
FDI10,2840.31636221,OUT045
FDU21,651.964668989,OUT018
FDD09,2987.03964082,OUT049
FDD10,2944.94491286,OUT046
FDN31,512.355384649,OUT010
FDA46,3060.19150257,OUT018
FDM56,1583.13459122,OUT046
FDF11,571.438110477,OUT010
FDS32,2047.92016795,OUT018
NCM06,2469.53349608,OUT013
FDZ26,3867.16980311,OUT045
FDO01,2043.50865416,OUT013
FDJ46,2840.31636221,OUT049
FDG26,571.99068363,OUT019
FDZ38,2840.31636221,OUT035
NCO55,1578.36134331,OUT013
FDT60,2021.45091923,OUT035
FDW37,1512.00885681,OUT049
NCK42,3489.12197673,OUT018
FDA45,2840.31636221,OUT046
FDW55,3827.84693779,OUT018
FDY44,3060.19150257,OUT017
FDQ31,1451.74888183,OUT017
FDM09,2835.44391474,OUT049
FDH12,1578.36134331,OUT018
NCQ43,1619.26510274,OUT035
FDT33,2682.67839539,OUT035
NCT41,2461.39834212,OUT018
DRJ25,129.84813518,OUT010
NCQ41,3069.04475818,OUT046
NCN17,1546.30164418,OUT049
DRO35,2916.14390504,OUT027
FDU27,730.012576969,OUT018
FDY43,4270.58127097,OUT027
FDG46,1926.27354503,OUT035
DRL49,2440.81044262,OUT018
NCB55,929.641363709,OUT049
FDK28,4039.36880675,OUT049
FDO49,736.751054676,OUT045
FDT03,3049.90733788,OUT013
FDW33,2819.2445332,OUT027
FDR02,1647.64176518,OUT035
FDF50,3069.04475818,OUT013
FDA40,1482.75792739,OUT018
NCT53,2568.78694867,OUT018
FDY60,2053.24564496,OUT035
FDP44,2819.2445332,OUT027
NCQ50,3689.67440095,OUT045
NCC30,2875.17722738,OUT017
FDQ60,2021.45091923,OUT018
FDG41,1603.62040275,OUT046
FDQ03,3863.16828792,OUT046
FDM03,1583.13459122,OUT045
FDZ51,1522.14914427,OUT018
DRF51,657.343605979,OUT035
FDF39,4091.48002611,OUT017
FDW52,2550.27402874,OUT035
FDY22,2461.39834212,OUT049
FDG14,2461.39834212,OUT013
FDA57,655.460903899,OUT017
FDL45,281.261793384,OUT019
FDX28,1526.55715142,OUT046
NCQ54,2740.85726765,OUT013
FDH40,1348.53862778,OUT045
FDU52,2523.08277097,OUT035
FDT60,265.745926867,OUT010
FDK08,1531.14800145,OUT045
FDN04,2944.94491286,OUT049
FDE50,3060.19150257,OUT013
FDI16,776.189809101,OUT049
FDM50,983.587885128,OUT049
NCV30,1024.66624295,OUT049
FDT44,1926.27354503,OUT013
FDY60,2461.39834212,OUT013
FDT56,934.048205644,OUT017
FDV58,3060.19150257,OUT018
FDU04,2021.45091923,OUT013
NCN05,5050.77816746,OUT027
FDI53,2528.17073104,OUT018
FDD34,2568.78694867,OUT046
FDW47,3007.38304769,OUT027
FDT51,2887.01074194,OUT027
FDO27,1536.80522826,OUT013
NCQ18,1568.90744331,OUT018
NCW05,1603.62040275,OUT013
FDI15,571.304348924,OUT010
NCH43,571.673601007,OUT010
FDT40,2027.49101247,OUT049
NCG19,3806.02225865,OUT017
NCM30,659.375291134,OUT035
FDB38,2528.17073104,OUT017
FDB22,2476.5745777,OUT046
FDC58,672.697197744,OUT046
NCI29,2053.24564496,OUT013
FDA23,240.988168963,OUT010
DRG48,2440.81044262,OUT013
FDV21,2027.49101247,OUT013
NCG18,253.386351445,OUT019
FDG40,658.703146695,OUT045
FDU24,1526.55715142,OUT018
FDA22,2613.63252584,OUT049
FDY35,739.675534479,OUT046
FDJ15,3055.63843563,OUT045
NCW18,3678.68043417,OUT018
FDK56,3060.19150257,OUT018
FDF44,2043.50865416,OUT046
FDP51,2003.69956997,OUT049
FDU22,2916.14390504,OUT027
FDM28,2875.17722738,OUT017
NCL42,3884.54763011,OUT046
FDJ15,478.217490517,OUT019
FDI32,1902.92277459,OUT018
DRL11,2528.17073104,OUT046
DRO59,1164.71546429,OUT018
FDA07,276.815244141,OUT019
NCO53,3049.90733788,OUT013
FDO21,3779.8838703,OUT045
FDW39,2875.17722738,OUT045
NCV17,2043.50865416,OUT013
FDE22,2528.17073104,OUT046
NCB06,2528.17073104,OUT018
DRF48,3060.19150257,OUT017
FDB05,3912.20198672,OUT013
FDP28,5873.87296054,OUT027
FDP23,3714.11748234,OUT046
NCS41,3060.19150257,OUT018
FDS40,655.460903899,OUT018
FDA16,3759.20210914,OUT017
FDN20,2682.67839539,OUT035
FDF04,5873.87296054,OUT027
DRG36,2746.35777391,OUT018
FDW16,1522.14914427,OUT018
FDU09,916.631631879,OUT017
FDW01,2476.5745777,OUT046
FDB15,4025.00649034,OUT045
NCJ17,1451.74888183,OUT049
NCT18,3060.19150257,OUT018
FDG16,3490.03102277,OUT018
FDP27,3060.19150257,OUT017
FDQ44,2987.80638059,OUT027
FDL50,3007.38304769,OUT027
FDW57,4719.21396254,OUT027
FDS34,1912.87998414,OUT013
NCV30,986.024387126,OUT035
FDD26,3060.19150257,OUT018
FDA03,2461.39834212,OUT045
FDS27,3060.19150257,OUT018
FDM12,3060.19150257,OUT013
NCV42,2887.01074194,OUT027
NCS41,3060.19150257,OUT046
FDN56,2053.24564496,OUT018
DRK59,3819.59158668,OUT046
NCG18,1578.36134331,OUT046
NCN26,1930.7784646,OUT017
FDI60,1373.11907519,OUT027
NCI43,740.006307684,OUT049
NCL17,2122.40591845,OUT049
FDQ19,572.359935713,OUT019
FDY43,2682.67839539,OUT049
FDR36,669.145220139,OUT049
FDJ58,2840.31636221,OUT049
DRY23,666.080514934,OUT045
FDK26,5050.77816746,OUT027
DRH03,1526.55715142,OUT045
FDC10,263.966677626,OUT010
FDD23,3060.19150257,OUT013
FDP32,2027.49101247,OUT045
FDO31,1345.05088974,OUT035
FDQ57,2461.39834212,OUT013
FDX32,3905.55151181,OUT027
FDC39,5873.87296054,OUT027
FDU55,4039.36880675,OUT046
FDL45,2021.45091923,OUT013
DRK37,3060.19150257,OUT049
FDK22,3673.60713685,OUT013
DRG37,4097.53799222,OUT027
FDK22,3701.06782026,OUT017
DRH36,1092.46727772,OUT018
DRC36,2840.31636221,OUT018
DRE03,1048.32892604,OUT027
FDF34,3069.04475818,OUT046
FDZ22,1431.27493554,OUT046
FDC44,263.741252259,OUT010
FDN31,5050.77816746,OUT027
FDO03,3847.83649943,OUT017
FDA01,981.690121232,OUT049
NCH42,3796.99124445,OUT049
FDF46,1926.27354503,OUT018
DRL35,670.847749571,OUT046
FDW46,1062.40663285,OUT049
FDB58,2053.24564496,OUT046
FDD47,2735.37849197,OUT018
NCO17,1953.95905419,OUT045
FDJ26,3692.28548139,OUT017
FDU37,1348.53862778,OUT045
